0.000000, 1.000000
0.002778, 0.999848
0.005556, 0.999391
0.008333, 0.998630
0.011111, 0.997564
0.013889, 0.996195
0.016667, 0.994522
0.019444, 0.992546
0.022222, 0.990268
0.025000, 0.987688
0.027778, 0.984808
0.030556, 0.981627
0.033333, 0.978148
0.036111, 0.974370
0.038889, 0.970296
0.041667, 0.965926
0.044444, 0.961262
0.047222, 0.956305
0.050000, 0.951057
0.052778, 0.945519
0.055556, 0.939693
0.058333, 0.933580
0.061111, 0.927184
0.063889, 0.920505
0.066667, 0.913545
0.069444, 0.906308
0.072222, 0.898794
0.075000, 0.891007
0.077778, 0.882948
0.080556, 0.874620
0.083333, 0.866025
0.086111, 0.857167
0.088889, 0.848048
0.091667, 0.838671
0.094444, 0.829038
0.097222, 0.819152
0.100000, 0.809017
0.102778, 0.798636
0.105556, 0.788011
0.108333, 0.777146
0.111111, 0.766044
0.113889, 0.754710
0.116667, 0.743145
0.119444, 0.731354
0.122222, 0.719340
0.125000, 0.707107
0.127778, 0.694658
0.130556, 0.681998
0.133333, 0.669131
0.136111, 0.656059
0.138889, 0.642788
0.141667, 0.629320
0.144444, 0.615661
0.147222, 0.601815
0.150000, 0.587785
0.152778, 0.573576
0.155556, 0.559193
0.158333, 0.544639
0.161111, 0.529919
0.163889, 0.515038
0.166667, 0.500000
0.169444, 0.484810
0.172222, 0.469472
0.175000, 0.453990
0.177778, 0.438371
0.180556, 0.422618
0.183333, 0.406737
0.186111, 0.390731
0.188889, 0.374607
0.191667, 0.358368
0.194444, 0.342020
0.197222, 0.325568
0.200000, 0.309017
0.202778, 0.292372
0.205556, 0.275637
0.208333, 0.258819
0.211111, 0.241922
0.213889, 0.224951
0.216667, 0.207912
0.219444, 0.190809
0.222222, 0.173648
0.225000, 0.156434
0.227778, 0.139173
0.230556, 0.121869
0.233333, 0.104528
0.236111, 0.087156
0.238889, 0.069756
0.241667, 0.052336
0.244444, 0.034899
0.247222, 0.017452
0.250000, 0.000000
0.252778, -0.017452
0.255556, -0.034899
0.258333, -0.052336
0.261111, -0.069756
0.263889, -0.087156
0.266667, -0.104528
0.269444, -0.121869
0.272222, -0.139173
0.275000, -0.156434
0.277778, -0.173648
0.280556, -0.190809
0.283333, -0.207912
0.286111, -0.224951
0.288889, -0.241922
0.291667, -0.258819
0.294444, -0.275637
0.297222, -0.292372
0.300000, -0.309017
0.302778, -0.325568
0.305556, -0.342020
0.308333, -0.358368
0.311111, -0.374607
0.313889, -0.390731
0.316667, -0.406737
0.319444, -0.422618
0.322222, -0.438371
0.325000, -0.453990
0.327778, -0.469472
0.330556, -0.484810
0.333333, -0.500000
0.336111, -0.515038
0.338889, -0.529919
0.341667, -0.544639
0.344444, -0.559193
0.347222, -0.573576
0.350000, -0.587785
0.352778, -0.601815
0.355556, -0.615661
0.358333, -0.629320
0.361111, -0.642788
0.363889, -0.656059
0.366667, -0.669131
0.369444, -0.681998
0.372222, -0.694658
0.375000, -0.707107
0.377778, -0.719340
0.380556, -0.731354
0.383333, -0.743145
0.386111, -0.754710
